Time(s) RTT(ms)
0.0 0.00184693
2.37189 1.52443 ms
2.37258 1.58387 ms
2.37258 1.58387 ms
2.37304 1.63589 ms
2.37304 1.63589 ms
2.37306 1.6814 ms
2.37306 1.6814 ms
2.37335 1.72122 ms
2.37335 1.72122 ms
2.37352 1.75607 ms
2.37352 1.75607 ms
2.37422 1.78656 ms
2.37422 1.78656 ms
2.37467 1.68824 ms
2.37467 1.68824 ms
2.3747 1.60221 ms
2.3747 1.60221 ms
2.37499 1.52693 ms
2.37499 1.52693 ms
2.37515 1.58607 ms
2.37515 1.58607 ms
2.37588 1.51281 ms
2.37588 1.51281 ms
2.37631 1.57371 ms
2.37631 1.57371 ms
2.37633 1.62699 ms
2.37633 1.62699 ms
2.37662 1.67362 ms
2.37662 1.67362 ms
2.37681 1.58941 ms
2.37681 1.58941 ms
2.37751 1.64074 ms
2.37751 1.64074 ms
2.37794 1.56065 ms
2.37794 1.56065 ms
2.37797 1.49056 ms
2.37797 1.49056 ms
2.37828 1.55424 ms
2.37828 1.55424 ms
2.37845 1.60996 ms
2.37845 1.60996 ms
2.37914 1.65872 ms
2.37914 1.65872 ms
2.37958 1.70138 ms
2.37958 1.70138 ms
2.3796 1.7387 ms
2.3796 1.7387 ms
2.37991 1.64637 ms
2.37991 1.64637 ms
2.38008 1.69057 ms
2.38008 1.69057 ms
2.38078 1.60425 ms
2.38078 1.60425 ms
2.38123 1.65372 ms
2.38123 1.65372 ms
2.38126 1.697 ms
2.38126 1.697 ms
2.38155 1.73488 ms
2.38155 1.73488 ms
2.38174 1.64302 ms
2.38174 1.64302 ms
2.38241 1.68764 ms
2.38241 1.68764 ms
2.38287 1.60168 ms
2.38287 1.60168 ms
2.38289 1.52647 ms
2.38289 1.52647 ms
2.38321 1.58566 ms
2.38321 1.58566 ms
2.38337 1.63745 ms
2.38337 1.63745 ms
2.38405 1.68277 ms
2.38405 1.68277 ms
2.3845 1.72243 ms
2.3845 1.72243 ms
2.38453 1.75712 ms
2.38453 1.75712 ms
2.38484 1.66248 ms
2.38484 1.66248 ms
2.38501 1.70467 ms
2.38501 1.70467 ms
2.3857 1.61659 ms
2.3857 1.61659 ms
2.38616 1.66451 ms
2.38616 1.66451 ms
2.38619 1.70645 ms
2.38619 1.70645 ms
2.38647 1.74314 ms
2.38647 1.74314 ms
2.38664 1.65025 ms
2.38664 1.65025 ms
2.38734 1.69397 ms
2.38734 1.69397 ms
2.3878 1.60722 ms
2.3878 1.60722 ms
2.38782 1.53132 ms
2.38782 1.53132 ms
2.38811 1.5899 ms
2.38811 1.5899 ms
2.38828 1.64116 ms
2.38828 1.64116 ms
2.38897 1.56102 ms
2.38897 1.56102 ms
2.38943 1.61589 ms
2.38943 1.61589 ms
2.38945 1.6639 ms
2.38945 1.6639 ms
2.38974 1.58092 ms
2.38974 1.58092 ms
2.38991 1.5083 ms
2.38991 1.5083 ms
2.39063 1.56976 ms
2.39063 1.56976 ms
2.39106 1.62354 ms
2.39106 1.62354 ms
2.39109 1.6706 ms
2.39109 1.6706 ms
2.39138 1.71177 ms
2.39138 1.71177 ms
2.39157 1.7478 ms
2.39157 1.7478 ms
2.39227 1.77933 ms
2.39227 1.77933 ms
2.3927 1.68191 ms
2.3927 1.68191 ms
2.39272 1.59667 ms
2.39272 1.59667 ms
2.39303 1.64709 ms
2.39303 1.64709 ms
2.3932 1.6912 ms
2.3932 1.6912 ms
2.3939 1.6048 ms
2.3939 1.6048 ms
2.39433 1.6542 ms
2.39433 1.6542 ms
2.39436 1.69742 ms
2.39436 1.69742 ms
2.39467 1.61025 ms
2.39467 1.61025 ms
2.39484 1.53397 ms
2.39484 1.53397 ms
2.39553 1.59222 ms
2.39553 1.59222 ms
2.39599 1.51819 ms
2.39599 1.51819 ms
2.39601 1.57842 ms
2.39601 1.57842 ms
2.3963 1.63111 ms
2.3963 1.63111 ms
2.39648 1.67722 ms
2.39648 1.67722 ms
2.39717 1.71757 ms
2.39717 1.71757 ms
2.39762 1.75287 ms
2.39762 1.75287 ms
2.39765 1.65876 ms
2.39765 1.65876 ms
2.39796 1.57642 ms
2.39796 1.57642 ms
2.39812 1.62936 ms
2.39812 1.62936 ms
2.3988 1.55069 ms
2.3988 1.55069 ms
2.39926 1.60686 ms
2.39926 1.60686 ms
2.39928 1.656 ms
2.39928 1.656 ms
2.3996 1.699 ms
2.3996 1.699 ms
2.39975 1.61162 ms
2.39975 1.61162 ms
2.40046 1.66017 ms
2.40046 1.66017 ms
2.40092 1.57765 ms
2.40092 1.57765 ms
2.40094 1.50544 ms
2.40094 1.50544 ms
2.40123 1.56726 ms
2.40123 1.56726 ms
2.40139 1.62135 ms
2.40139 1.62135 ms
2.40209 1.66868 ms
2.40209 1.66868 ms
2.40255 1.7101 ms
2.40255 1.7101 ms
2.40258 1.74633 ms
2.40258 1.74633 ms
2.40286 1.65304 ms
2.40286 1.65304 ms
2.40302 1.69641 ms
2.40302 1.69641 ms
2.40373 1.60936 ms
2.40373 1.60936 ms
2.40419 1.65819 ms
2.40419 1.65819 ms
2.40421 1.70091 ms
2.40421 1.70091 ms
2.4045 1.7383 ms
2.4045 1.7383 ms
2.40465 1.64601 ms
2.40465 1.64601 ms
2.40539 1.69026 ms
2.40539 1.69026 ms
2.40582 1.60398 ms
2.40582 1.60398 ms
2.40584 1.52848 ms
2.40584 1.52848 ms
2.40613 1.58742 ms
2.40613 1.58742 ms
2.4063 1.63899 ms
2.4063 1.63899 ms
2.40703 1.68412 ms
2.40703 1.68412 ms
2.40745 1.7236 ms
2.40745 1.7236 ms
2.40748 1.75815 ms
2.40748 1.75815 ms
2.40778 1.66338 ms
2.40778 1.66338 ms
2.40793 1.58046 ms
2.40793 1.58046 ms
2.4087 1.5079 ms
2.4087 1.5079 ms
2.40909 1.56941 ms
2.40909 1.56941 ms
2.40911 1.62324 ms
2.40911 1.62324 ms
2.40941 1.67033 ms
2.40941 1.67033 ms
2.40957 1.71154 ms
2.40957 1.71154 ms
2.41036 1.7476 ms
2.41036 1.7476 ms
2.41075 1.65415 ms
2.41075 1.65415 ms
2.41077 1.57238 ms
2.41077 1.57238 ms
2.41105 1.62583 ms
2.41105 1.62583 ms
2.4112 1.6726 ms
2.4112 1.6726 ms
2.41201 1.71352 ms
2.41201 1.71352 ms
2.41238 1.74933 ms
2.41238 1.74933 ms
2.4124 1.78067 ms
2.4124 1.78067 ms
2.41268 1.68308 ms
2.41268 1.68308 ms
2.41284 1.5977 ms
2.41284 1.5977 ms
2.41368 1.52298 ms
2.41368 1.52298 ms
2.41401 1.58261 ms
2.41401 1.58261 ms
2.41405 1.63478 ms
2.41405 1.63478 ms
2.41432 1.68044 ms
2.41432 1.68044 ms
2.41447 1.72038 ms
2.41447 1.72038 ms
2.41531 1.75533 ms
2.41531 1.75533 ms
2.41567 1.66092 ms
2.41567 1.66092 ms
2.4157 1.5783 ms
2.4157 1.5783 ms
2.41595 1.50601 ms
2.41595 1.50601 ms
2.41611 1.56776 ms
2.41611 1.56776 ms
2.41695 1.49679 ms
2.41695 1.49679 ms
2.41731 1.55969 ms
2.41731 1.55969 ms
2.41736 1.61473 ms
2.41736 1.61473 ms
2.41758 1.66289 ms
2.41758 1.66289 ms
2.41776 1.58003 ms
2.41776 1.58003 ms
2.4186 1.63252 ms
2.4186 1.63252 ms
2.41894 1.55346 ms
2.41894 1.55346 ms
2.41901 1.60927 ms
2.41901 1.60927 ms
2.41923 1.65811 ms
2.41923 1.65811 ms
2.4194 1.70085 ms
2.4194 1.70085 ms
2.42024 1.73824 ms
2.42024 1.73824 ms
2.42058 1.77096 ms
2.42058 1.77096 ms
2.42067 1.67459 ms
2.42067 1.67459 ms
2.42086 1.59027 ms
2.42086 1.59027 ms
2.42108 1.64148 ms
2.42108 1.64148 ms
2.42187 1.5613 ms
2.42187 1.5613 ms
2.42221 1.61613 ms
2.42221 1.61613 ms
2.42231 1.66412 ms
2.42231 1.66412 ms
2.42255 1.7061 ms
2.42255 1.7061 ms
2.42271 1.61784 ms
2.42271 1.61784 ms
2.42351 1.66561 ms
2.42351 1.66561 ms
2.42384 1.58241 ms
2.42384 1.58241 ms
2.42396 1.50961 ms
2.42396 1.50961 ms
2.42418 1.5709 ms
2.42418 1.5709 ms
2.42435 1.62454 ms
2.42435 1.62454 ms
2.42514 1.67147 ms
2.42514 1.67147 ms
2.4255 1.71254 ms
2.4255 1.71254 ms
2.42561 1.74847 ms
2.42561 1.74847 ms
2.42581 1.65491 ms
2.42581 1.65491 ms
2.42601 1.69805 ms
2.42601 1.69805 ms
2.42678 1.61079 ms
2.42678 1.61079 ms
2.42714 1.65944 ms
2.42714 1.65944 ms
2.42726 1.70201 ms
2.42726 1.70201 ms
2.42747 1.73926 ms
2.42747 1.73926 ms
2.42764 1.64685 ms
2.42764 1.64685 ms
2.42843 1.69099 ms
2.42843 1.69099 ms
2.42877 1.60462 ms
2.42877 1.60462 ms
2.42891 1.52904 ms
2.42891 1.52904 ms
2.42911 1.58791 ms
2.42911 1.58791 ms
2.42927 1.63942 ms
2.42927 1.63942 ms
2.43007 1.68449 ms
2.43007 1.68449 ms
2.43043 1.72393 ms
2.43043 1.72393 ms
2.43055 1.75844 ms
2.43055 1.75844 ms
2.43074 1.66363 ms
2.43074 1.66363 ms
2.43091 1.58068 ms
2.43091 1.58068 ms
2.4317 1.50809 ms
2.4317 1.50809 ms
2.43206 1.56958 ms
2.43206 1.56958 ms
2.43218 1.62338 ms
2.43218 1.62338 ms
2.43238 1.67046 ms
2.43238 1.67046 ms
2.43254 1.71165 ms
2.43254 1.71165 ms
2.43336 1.7477 ms
2.43336 1.7477 ms
2.4337 1.65423 ms
2.4337 1.65423 ms
2.43382 1.57245 ms
2.43382 1.57245 ms
2.43401 1.6259 ms
2.43401 1.6259 ms
2.43418 1.67266 ms
2.43418 1.67266 ms
2.43499 1.58858 ms
2.43499 1.58858 ms
2.43533 1.64 ms
2.43533 1.64 ms
2.43545 1.685 ms
2.43545 1.685 ms
2.43564 1.59938 ms
2.43564 1.59938 ms
2.43584 1.52445 ms
2.43584 1.52445 ms
2.43663 1.5839 ms
2.43663 1.5839 ms
2.43697 1.51091 ms
2.43697 1.51091 ms
2.43709 1.57204 ms
2.43709 1.57204 ms
2.4373 1.62554 ms
2.4373 1.62554 ms
2.43747 1.67235 ms
2.43747 1.67235 ms
2.43826 1.7133 ms
2.43826 1.7133 ms
2.4386 1.74914 ms
2.4386 1.74914 ms
2.43874 1.6555 ms
2.43874 1.6555 ms
2.43894 1.57356 ms
2.43894 1.57356 ms
2.4391 1.62686 ms
2.4391 1.62686 ms
2.4399 1.54851 ms
2.4399 1.54851 ms
2.44026 1.60494 ms
2.44026 1.60494 ms
2.44038 1.65432 ms
2.44038 1.65432 ms
2.44057 1.69753 ms
2.44057 1.69753 ms
2.44077 1.61034 ms
2.44077 1.61034 ms
2.44153 1.65905 ms
2.44153 1.65905 ms
2.44189 1.57667 ms
2.44189 1.57667 ms
2.44201 1.62958 ms
2.44201 1.62958 ms
2.44223 1.67589 ms
2.44223 1.67589 ms
2.44244 1.7164 ms
2.44244 1.7164 ms
2.44319 1.75185 ms
2.44319 1.75185 ms
2.44353 1.78287 ms
2.44353 1.78287 ms
2.44367 1.68501 ms
2.44367 1.68501 ms
2.44387 1.59938 ms
2.44387 1.59938 ms
2.4441 1.64946 ms
2.4441 1.64946 ms
2.44482 1.56828 ms
2.44482 1.56828 ms
2.44518 1.62224 ms
2.44518 1.62224 ms
2.4453 1.66946 ms
2.4453 1.66946 ms
2.44553 1.71078 ms
2.44553 1.71078 ms
2.44576 1.62193 ms
2.44576 1.62193 ms
2.44646 1.66919 ms
2.44646 1.66919 ms
2.44683 1.58554 ms
2.44683 1.58554 ms
2.44694 1.51235 ms
2.44694 1.51235 ms
2.44717 1.5733 ms
2.44717 1.5733 ms
2.44742 1.62664 ms
2.44742 1.62664 ms
2.44812 1.67331 ms
2.44812 1.67331 ms
2.4485 1.71414 ms
2.4485 1.71414 ms
2.44857 1.74988 ms
2.44857 1.74988 ms
2.4488 1.65614 ms
2.4488 1.65614 ms
2.44908 1.69912 ms
2.44908 1.69912 ms
2.44975 1.61173 ms
2.44975 1.61173 ms
2.45016 1.66026 ms
2.45016 1.66026 ms
2.45021 1.70273 ms
2.45021 1.70273 ms
2.45045 1.73989 ms
2.45045 1.73989 ms
2.45071 1.6474 ms
2.45071 1.6474 ms
2.45138 1.69148 ms
2.45138 1.69148 ms
2.45179 1.60504 ms
2.45179 1.60504 ms
2.45184 1.52941 ms
2.45184 1.52941 ms
2.45209 1.58823 ms
2.45209 1.58823 ms
2.45235 1.6397 ms
2.45235 1.6397 ms
2.45302 1.68474 ms
2.45302 1.68474 ms
2.45346 1.72415 ms
2.45346 1.72415 ms
2.4535 1.75863 ms
2.4535 1.75863 ms
2.45373 1.6638 ms
2.45373 1.6638 ms
2.454 1.70582 ms
2.454 1.70582 ms
2.45465 1.6176 ms
2.45465 1.6176 ms
2.45511 1.6654 ms
2.45511 1.6654 ms
2.45513 1.70722 ms
2.45513 1.70722 ms
2.45536 1.74382 ms
2.45536 1.74382 ms
2.45564 1.65084 ms
2.45564 1.65084 ms
2.45629 1.69449 ms
2.45629 1.69449 ms
2.45674 1.60767 ms
2.45674 1.60767 ms
2.45677 1.53171 ms
2.45677 1.53171 ms
2.457 1.46525 ms
2.457 1.46525 ms
2.45727 1.53209 ms
2.45727 1.53209 ms
2.45795 1.46558 ms
2.45795 1.46558 ms
2.4584 1.53238 ms
2.4584 1.53238 ms
2.45843 1.59083 ms
2.45843 1.59083 ms
2.45863 1.64198 ms
2.45863 1.64198 ms
2.45891 1.56173 ms
2.45891 1.56173 ms
2.45958 1.61651 ms
2.45958 1.61651 ms
2.46004 1.66445 ms
2.46004 1.66445 ms
2.46006 1.70639 ms
2.46006 1.70639 ms
2.46026 1.74309 ms
2.46026 1.74309 ms
2.46054 1.77521 ms
2.46054 1.77521 ms
2.46121 1.8033 ms
2.46121 1.8033 ms
2.46167 1.70289 ms
2.46167 1.70289 ms
2.46169 1.61503 ms
2.46169 1.61503 ms
2.4619 1.53815 ms
2.4619 1.53815 ms
2.46217 1.59588 ms
2.46217 1.59588 ms
2.46287 1.5214 ms
2.46287 1.5214 ms
2.4633 1.58122 ms
2.4633 1.58122 ms
2.46333 1.63357 ms
2.46333 1.63357 ms
2.46353 1.67937 ms
2.46353 1.67937 ms
2.46383 1.59445 ms
2.46383 1.59445 ms
2.46451 1.64514 ms
2.46451 1.64514 ms
2.46494 1.5645 ms
2.46494 1.5645 ms
2.46496 1.49394 ms
2.46496 1.49394 ms
2.46517 1.55719 ms
2.46517 1.55719 ms
2.46547 1.61254 ms
2.46547 1.61254 ms
2.46614 1.66098 ms
2.46614 1.66098 ms
2.46657 1.70335 ms
2.46657 1.70335 ms
2.4666 1.74043 ms
2.4666 1.74043 ms
2.46681 1.64788 ms
2.46681 1.64788 ms
2.4671 1.69189 ms
2.4671 1.69189 ms
2.46777 1.60541 ms
2.46777 1.60541 ms
2.46823 1.65473 ms
2.46823 1.65473 ms
2.46825 1.69789 ms
2.46825 1.69789 ms
2.46845 1.73565 ms
2.46845 1.73565 ms
2.46876 1.64369 ms
2.46876 1.64369 ms
2.46941 1.68823 ms
2.46941 1.68823 ms
2.46986 1.6022 ms
2.46986 1.6022 ms
2.46989 1.52693 ms
2.46989 1.52693 ms
2.47008 1.58606 ms
2.47008 1.58606 ms
2.47039 1.6378 ms
2.47039 1.6378 ms
2.47104 1.68308 ms
2.47104 1.68308 ms
2.4715 1.72269 ms
2.4715 1.72269 ms
2.47152 1.75736 ms
2.47152 1.75736 ms
2.47174 1.66268 ms
2.47174 1.66268 ms
2.47204 1.70485 ms
2.47204 1.70485 ms
2.4727 1.61674 ms
2.4727 1.61674 ms
2.47316 1.66465 ms
2.47316 1.66465 ms
2.47318 1.70657 ms
2.47318 1.70657 ms
2.47337 1.74325 ms
2.47337 1.74325 ms
2.4737 1.65034 ms
2.4737 1.65034 ms
2.47433 1.69405 ms
2.47433 1.69405 ms
2.47479 1.60729 ms
2.47479 1.60729 ms
2.47482 1.53138 ms
2.47482 1.53138 ms
2.47501 1.58996 ms
2.47501 1.58996 ms
2.47536 1.64121 ms
2.47536 1.64121 ms
2.47597 1.56106 ms
2.47597 1.56106 ms
2.47643 1.61593 ms
2.47643 1.61593 ms
2.47645 1.66394 ms
2.47645 1.66394 ms
2.47664 1.58094 ms
2.47664 1.58094 ms
2.47701 1.63332 ms
2.47701 1.63332 ms
2.47763 1.67916 ms
2.47763 1.67916 ms
2.47806 1.71926 ms
2.47806 1.71926 ms
2.47808 1.75436 ms
2.47808 1.75436 ms
2.4783 1.78506 ms
2.4783 1.78506 ms
2.47867 1.68693 ms
2.47867 1.68693 ms
2.47926 1.72606 ms
2.47926 1.72606 ms
2.47969 1.6353 ms
2.47969 1.6353 ms
2.47972 1.55589 ms
2.47972 1.55589 ms
2.47996 1.4864 ms
2.47996 1.4864 ms
2.48033 1.5506 ms
2.48033 1.5506 ms
2.4809 1.48178 ms
2.4809 1.48178 ms
2.48133 1.54655 ms
2.48133 1.54655 ms
2.48139 1.60323 ms
2.48139 1.60323 ms
2.48162 1.65283 ms
2.48162 1.65283 ms
2.482 1.69623 ms
2.482 1.69623 ms
2.48253 1.7342 ms
2.48253 1.7342 ms
2.48299 1.64242 ms
2.48299 1.64242 ms
2.48306 1.68712 ms
2.48306 1.68712 ms
2.48327 1.72623 ms
2.48327 1.72623 ms
2.48364 1.63545 ms
2.48364 1.63545 ms
2.48416 1.68102 ms
2.48416 1.68102 ms
2.48462 1.72089 ms
2.48462 1.72089 ms
2.48469 1.63078 ms
2.48469 1.63078 ms
2.48496 1.55193 ms
2.48496 1.55193 ms
2.48527 1.60794 ms
2.48527 1.60794 ms
2.48583 1.53194 ms
2.48583 1.53194 ms
2.48625 1.59045 ms
2.48625 1.59045 ms
2.48635 1.64164 ms
2.48635 1.64164 ms
2.48659 1.68644 ms
2.48659 1.68644 ms
2.4869 1.60063 ms
2.4869 1.60063 ms
2.4875 1.65055 ms
2.4875 1.65055 ms
2.48791 1.56923 ms
2.48791 1.56923 ms
2.488 1.49808 ms
2.488 1.49808 ms
2.48823 1.56082 ms
2.48823 1.56082 ms
2.48854 1.61572 ms
2.48854 1.61572 ms
2.48914 1.66375 ms
2.48914 1.66375 ms
2.48955 1.70578 ms
2.48955 1.70578 ms
2.48964 1.74256 ms
2.48964 1.74256 ms
2.48986 1.64974 ms
2.48986 1.64974 ms
2.49017 1.69352 ms
2.49017 1.69352 ms
2.4908 1.60683 ms
2.4908 1.60683 ms
2.49118 1.65598 ms
2.49118 1.65598 ms
2.49131 1.69898 ms
2.49131 1.69898 ms
2.49149 1.73661 ms
2.49149 1.73661 ms
2.49183 1.64453 ms
2.49183 1.64453 ms
2.49243 1.68896 ms
2.49243 1.68896 ms
2.49282 1.60284 ms
2.49282 1.60284 ms
2.49296 1.52749 ms
2.49296 1.52749 ms
2.49313 1.58655 ms
2.49313 1.58655 ms
2.49346 1.63823 ms
2.49346 1.63823 ms
2.49409 1.68345 ms
2.49409 1.68345 ms
2.49445 1.72302 ms
2.49445 1.72302 ms
2.49459 1.75764 ms
2.49459 1.75764 ms
2.49479 1.66294 ms
2.49479 1.66294 ms
2.4951 1.70507 ms
2.4951 1.70507 ms
2.49575 1.61693 ms
2.49575 1.61693 ms
2.49608 1.66482 ms
2.49608 1.66482 ms
2.49625 1.70671 ms
2.49625 1.70671 ms
2.49642 1.74337 ms
2.49642 1.74337 ms
2.49676 1.65045 ms
2.49676 1.65045 ms
2.49738 1.69415 ms
2.49738 1.69415 ms
2.49774 1.60738 ms
2.49774 1.60738 ms
2.49789 1.53145 ms
2.49789 1.53145 ms
2.49805 1.59002 ms
2.49805 1.59002 ms
2.49839 1.64127 ms
2.49839 1.64127 ms
2.49902 1.68611 ms
2.49902 1.68611 ms
2.49938 1.72535 ms
2.49938 1.72535 ms
2.49952 1.75968 ms
2.49952 1.75968 ms
2.49971 1.66472 ms
2.49971 1.66472 ms
2.50003 1.70663 ms
2.50003 1.70663 ms
2.50067 1.6183 ms
2.50067 1.6183 ms
2.50101 1.66601 ms
2.50101 1.66601 ms
2.50118 1.70776 ms
2.50118 1.70776 ms
2.50135 1.74429 ms
2.50135 1.74429 ms
2.50166 1.65125 ms
2.50166 1.65125 ms
2.50231 1.69484 ms
2.50231 1.69484 ms
2.50267 1.60799 ms
2.50267 1.60799 ms
2.50281 1.53199 ms
2.50281 1.53199 ms
2.50298 1.46549 ms
2.50298 1.46549 ms
2.50329 1.5323 ms
2.50329 1.5323 ms
2.50394 1.46577 ms
2.50394 1.46577 ms
2.50431 1.53255 ms
2.50431 1.53255 ms
2.50445 1.59098 ms
2.50445 1.59098 ms
2.50462 1.6421 ms
2.50462 1.6421 ms
2.50493 1.56184 ms
2.50493 1.56184 ms
2.5056 1.61661 ms
2.5056 1.61661 ms
2.50599 1.53953 ms
2.50599 1.53953 ms
2.50608 1.59709 ms
2.50608 1.59709 ms
2.50625 1.64745 ms
2.50625 1.64745 ms
2.50659 1.69152 ms
2.50659 1.69152 ms
2.50723 1.73008 ms
2.50723 1.73008 ms
2.50764 1.76382 ms
2.50764 1.76382 ms
2.50772 1.66834 ms
2.50772 1.66834 ms
2.50788 1.5848 ms
2.50788 1.5848 ms
2.50822 1.6367 ms
2.50822 1.6367 ms
2.50887 1.55711 ms
2.50887 1.55711 ms
2.50928 1.61247 ms
2.50928 1.61247 ms
2.50935 1.66091 ms
2.50935 1.66091 ms
2.50954 1.7033 ms
2.50954 1.7033 ms
2.50985 1.61539 ms
2.50985 1.61539 ms
2.5105 1.66346 ms
2.5105 1.66346 ms
2.51094 1.58053 ms
2.51094 1.58053 ms
2.51101 1.63296 ms
2.51101 1.63296 ms
2.51118 1.67884 ms
2.51118 1.67884 ms
2.51151 1.71898 ms
2.51151 1.71898 ms
2.51214 1.75411 ms
2.51214 1.75411 ms
2.51259 1.78485 ms
2.51259 1.78485 ms
2.51264 1.68674 ms
2.51264 1.68674 ms
2.51281 1.6009 ms
2.51281 1.6009 ms
2.51315 1.65079 ms
2.51315 1.65079 ms
2.51377 1.56944 ms
2.51377 1.56944 ms
2.51423 1.62326 ms
2.51423 1.62326 ms
2.51428 1.67035 ms
2.51428 1.67035 ms
2.51447 1.71155 ms
2.51447 1.71155 ms
2.51478 1.62261 ms
2.51478 1.62261 ms
2.51543 1.66978 ms
2.51543 1.66978 ms
2.51589 1.58606 ms
2.51589 1.58606 ms
2.51593 1.5128 ms
2.51593 1.5128 ms
2.5161 1.5737 ms
2.5161 1.5737 ms
2.51643 1.62699 ms
2.51643 1.62699 ms
2.51706 1.67361 ms
2.51706 1.67361 ms
2.51752 1.71441 ms
2.51752 1.71441 ms
2.51757 1.75011 ms
2.51757 1.75011 ms
2.51774 1.65635 ms
2.51774 1.65635 ms
2.51807 1.6993 ms
2.51807 1.6993 ms
2.5187 1.61189 ms
2.5187 1.61189 ms
2.51915 1.6604 ms
2.51915 1.6604 ms
2.5192 1.70285 ms
2.5192 1.70285 ms
2.51937 1.73999 ms
2.51937 1.73999 ms
2.51973 1.64749 ms
2.51973 1.64749 ms
2.52036 1.69156 ms
2.52036 1.69156 ms
2.52079 1.60511 ms
2.52079 1.60511 ms
2.52084 1.52947 ms
2.52084 1.52947 ms
2.52103 1.58829 ms
2.52103 1.58829 ms
2.52139 1.63975 ms
2.52139 1.63975 ms
2.52199 1.55978 ms
2.52199 1.55978 ms
2.52242 1.61481 ms
2.52242 1.61481 ms
2.5225 1.66296 ms
2.5225 1.66296 ms
2.52269 1.58009 ms
2.52269 1.58009 ms
2.52305 1.63258 ms
2.52305 1.63258 ms
2.52362 1.6785 ms
2.52362 1.6785 ms
2.52406 1.71869 ms
2.52406 1.71869 ms
2.52415 1.75385 ms
2.52415 1.75385 ms
2.52435 1.78462 ms
2.52435 1.78462 ms
2.52472 1.68654 ms
2.52472 1.68654 ms
2.52526 1.72573 ms
2.52526 1.72573 ms
2.52572 1.63501 ms
2.52572 1.63501 ms
2.52581 1.55563 ms
2.52581 1.55563 ms
2.52599 1.48618 ms
2.52599 1.48618 ms
2.52636 1.55041 ms
2.52636 1.55041 ms
2.52689 1.4816 ms
2.52689 1.4816 ms
2.52735 1.5464 ms
2.52735 1.5464 ms
2.52745 1.6031 ms
2.52745 1.6031 ms
2.52764 1.65271 ms
2.52764 1.65271 ms
2.528 1.57112 ms
2.528 1.57112 ms
2.52856 1.62473 ms
2.52856 1.62473 ms
2.52898 1.54664 ms
2.52898 1.54664 ms
2.5291 1.60331 ms
2.5291 1.60331 ms
2.5293 1.6529 ms
2.5293 1.6529 ms
2.52963 1.69628 ms
2.52963 1.69628 ms
2.53023 1.73425 ms
2.53023 1.73425 ms
2.53064 1.76747 ms
2.53064 1.76747 ms
2.53076 1.67153 ms
2.53076 1.67153 ms
2.53095 1.58759 ms
2.53095 1.58759 ms
2.53127 1.63914 ms
2.53127 1.63914 ms
2.53187 1.55925 ms
2.53187 1.55925 ms
2.53228 1.61434 ms
2.53228 1.61434 ms
2.53242 1.66255 ms
2.53242 1.66255 ms
2.53259 1.70473 ms
2.53259 1.70473 ms
2.5329 1.61664 ms
2.5329 1.61664 ms
2.53351 1.66456 ms
2.53351 1.66456 ms
2.53391 1.58149 ms
2.53391 1.58149 ms
2.53405 1.6338 ms
2.53405 1.6338 ms
2.53422 1.67958 ms
2.53422 1.67958 ms
2.53456 1.71963 ms
2.53456 1.71963 ms
2.53516 1.75467 ms
2.53516 1.75467 ms
2.53554 1.78534 ms
2.53554 1.78534 ms
2.53569 1.68717 ms
2.53569 1.68717 ms
2.53586 1.60128 ms
2.53586 1.60128 ms
2.53619 1.65111 ms
2.53619 1.65111 ms
2.53681 1.56972 ms
2.53681 1.56972 ms
2.53718 1.62351 ms
2.53718 1.62351 ms
2.53732 1.67057 ms
2.53732 1.67057 ms
2.53752 1.71175 ms
2.53752 1.71175 ms
2.53783 1.62278 ms
2.53783 1.62278 ms
2.53845 1.66993 ms
2.53845 1.66993 ms
2.53881 1.58619 ms
2.53881 1.58619 ms
2.53898 1.51292 ms
2.53898 1.51292 ms
2.53915 1.5738 ms
2.53915 1.5738 ms
2.53949 1.62708 ms
2.53949 1.62708 ms
2.54011 1.67369 ms
2.54011 1.67369 ms
2.54047 1.71448 ms
2.54047 1.71448 ms
2.54062 1.75017 ms
2.54062 1.75017 ms
2.54078 1.6564 ms
2.54078 1.6564 ms
2.54112 1.69935 ms
2.54112 1.69935 ms
2.54174 1.61193 ms
2.54174 1.61193 ms
2.54211 1.66044 ms
2.54211 1.66044 ms
2.54225 1.70288 ms
2.54225 1.70288 ms
2.54244 1.74002 ms
2.54244 1.74002 ms
2.54275 1.64752 ms
2.54275 1.64752 ms
2.5434 1.69158 ms
2.5434 1.69158 ms
2.54374 1.60513 ms
2.54374 1.60513 ms
2.54391 1.52949 ms
2.54391 1.52949 ms
2.54408 1.5883 ms
2.54408 1.5883 ms
2.54439 1.63976 ms
2.54439 1.63976 ms
2.54504 1.68479 ms
2.54504 1.68479 ms
2.5454 1.72419 ms
2.5454 1.72419 ms
2.54554 1.75867 ms
2.54554 1.75867 ms
2.54571 1.66383 ms
2.54571 1.66383 ms
2.54602 1.70585 ms
2.54602 1.70585 ms
2.54667 1.61762 ms
2.54667 1.61762 ms
2.54703 1.66542 ms
2.54703 1.66542 ms
2.54718 1.70724 ms
2.54718 1.70724 ms
2.54734 1.74384 ms
2.54734 1.74384 ms
2.54766 1.65085 ms
2.54766 1.65085 ms
2.54833 1.6945 ms
2.54833 1.6945 ms
2.54867 1.60769 ms
2.54867 1.60769 ms
2.54881 1.53172 ms
